_id,TweetID,Text
68a5bea21ec1fa2c5e97740e,1.23673e+18,"michel_ehrlich we believe jews cant tell the difference between criticism of israel and antisemitism

we believe jews can tell the difference but conflate them anyway knowing this is a dirty trick in order to silence criticism of israel"
68a5bea21ec1fa2c5e97740f,1.21368e+18," now jesus stood before the governor and the governor asked him saying  are you the king of the jews  jesus said to him   it is as you say  
matthew 2711 nkjv"
68a5bea21ec1fa2c5e977410,1.21734e+18,15 january 1943  a transport of 2000 jews deported by the germans from the ghetto in zambr w arrived at auschwitz ss doctors selected 217 men amp 21 women to be registered as prisoners 1762 people were murdered immediately in gas chambers
68a5bea21ec1fa2c5e977411,1.23685e+18,rt sammyjungles riot adding jews when i queue up httpstcos6skdpk8wy
68a5bea21ec1fa2c5e977412,1.23439e+18,seldengadawgs ktinsleynews koldnews its because they are the true nazis back then it was dont buy from jews now its dont buy from trump supporters the same is here in germany everyone who is not left is a racist a nazi a conspiracy nut etc and antifa riots and attacks but thats ok 
68a5bea21ec1fa2c5e977413,1.23187e+18,rt pti_news all indians hindus muslims christians and jews rich and poor  must take pride in glories of past bright future trump
68a5bea21ec1fa2c5e977414,1.22395e+18,thousands of israelis jews amp arabs marched together in tel aviv today to protest trumps vision for israelipalestinian relations to oppose netanyahus intention to annex parts of the west bank and to support of real isrpal peace a big salute to my peace now colleagues httpstcozjupeqqwhh
68a5bea21ec1fa2c5e977415,1.22184e+18,today is intl holocaustremembranceday our world should neverforget that 6m jews were murdered by nazis in ww2 we should be concerned to see antisemitism on the rise amp be on guard against it its also a reminder that it is important to support the jewish state of israel
68a5bea21ec1fa2c5e977416,1.215e+18,"oh yeah totally

you know what has historically worked out great for jews 

unfettered state power"
68a5bea21ec1fa2c5e977417,1.25513e+18,i think youre always going to have tension in the middle east when theres people who want to kill the jews and jews who dont want to be killed and neither side is willing to compromise
68a5bea21ec1fa2c5e977418,1.21399e+18,"the nohatenofear rally against antisemitism had everything except for a presence of orthodox jews

is anybody asking why the same jews who are being beaten in the streets are now made to feel marginalized at a rally thats supposedly in recognition of their suffering"
68a5bea21ec1fa2c5e977419,1.22575e+18,civmilair so the imbeciles in syrian air defense almost shot down a civilian plane who do we blame the jews of course
68a5bea21ec1fa2c5e97741a,1.2443e+18,"well well
deviating from fact
leftist  msm must scapegoat eh 
1st jews now christians
when do we return 2 reality and civility

in the meantime witness 

the ongoing disintegration of civilization brought to you by the left

leftistsarenotdemocratic 
walkaway"
68a5bea21ec1fa2c5e97741b,1.24569e+18,realspartacus10 i am now writing anther letter to the prime minister asking him to expel all jews except jon lansman amp members of jvl
68a5bea21ec1fa2c5e97741c,1.2415e+18,rt michaeldickson coronavirus jews deliver food to poles who saved jews during holocaust  httpstcofhhyzsw6co
68a5bea21ec1fa2c5e97741d,1.24938e+18,jayjoostjust m18862 meer_irma wereldpijncafe not trump the jews httpstcorefnorndgp
68a5bea21ec1fa2c5e97741e,1.21388e+18,marching against hate with the israeli flag is beyond meaningless its insulting to peoples intelligence and to jews everywhere httpstcomruqfd8doz
68a5bea21ec1fa2c5e97741f,1.21723e+18,"a racist antisemite referred to jews as bloodsuckers and the pope as a cracker
 
bernie sanders refused to condemn it
httpstcowt3gd7r5k6"
68a5bea21ec1fa2c5e977420,1.2131e+18,so far in 2020  woke  people have complained about too protection given to jews being beaten and stabs and about the most evil man in the world being killed
68a5bea21ec1fa2c5e977421,1.21354e+18,"this from the same guy who denied to andrew neil saying that he never accused jewszionists  of being warmongers and responsible for all the problems in the middle east

all captured on camera though proving him to be a total liar

leftist terrorist lover who hates britain"
68a5bea21ec1fa2c5e977422,1.21696e+18,"sharpton has called

cops  pigs 
whites  interlopers 
greeks  homos  and
jews  diamond merchants 

so that is pretty disgusting httpstcosodj3ypbke"
68a5bea21ec1fa2c5e977423,1.22102e+18,the grand mufti of jerusalem mohammed amin alhusseini supported hitler in his pogrom against jews httpstco3oiweiv23f
68a5bea21ec1fa2c5e977424,1.24393e+18,"make no mistake the demonisation of the muslims that vijaykarnataka part of timesofindia did today is exactly how jews were demonised during nazi rule if dgpkarnataka dont act against the paper it sends a message they are ok with itcmofkarnataka
httpstcogflhrrvlmn"
68a5bea21ec1fa2c5e977425,1.25565e+18,not a joke de blasio offered free food for muslims on april 23 threatened to arrest jews on april 28 httpstcodomeehp4k9
68a5bea21ec1fa2c5e977426,1.24184e+18,fbi warns white supremacists encouraging members to spread coronavirus to law enforcement jews report httpstcovpmnnk9xek
68a5bea21ec1fa2c5e977427,1.25195e+18,19 april 1943  groups of jews in the warsaw ghetto began the uprising against germans it lasted 27 days today we remember the heroism and sacrifice of people who chose to resist against impossible odd to die in dignity amp save the human spirit httpstcogw1xuo93hf httpstcophzwfg0vex
68a5bea21ec1fa2c5e977428,1.25188e+18,19 april 1943  groups of jews in the warsaw ghetto began the uprising against germans it lasted 27 days today we remember the heroism and sacrifice of people who chose to resist against impossible odd to die in dignity amp save the human spirit httpstcogw1xuo93hf httpstcophzwfg0vex
68a5bea21ec1fa2c5e977429,1.22234e+18,"jdiamond1 when faced with the bernadotte peace plan  presented by a man who had saved 30 000 jews from concentration camps  the israelis killed folke bernadotte instead of accepting the peace deal

apparently the palestinians have just been too nice httpstcod8w2auurh9"
68a5bea21ec1fa2c5e97742a,1.22237e+18,"joebiden the pa never wanted to sit at the table

your administration said jews have no history to jerusalem 

what have you done for the jews in israel or palestinians 

youve been in gov for 40 years and done nothing"
68a5bea21ec1fa2c5e97742b,1.233e+18,"danielandrewsmp yet allegedly when 2 daughters in a vcat guardianship proceeding were called

 little jews amp being underhanded was

 in the blood

by deluded loved onea vcat member treated this as

a right amp wish

amp suspended daughters from epoa amp looking after loved one

hypocrisy"
68a5bea21ec1fa2c5e97742c,1.23213e+18,"why american jews continue to vote democrat remains a sad mystery 

bernie is the most antiisraeli presidential candidate to date

i believe hes also the most antiamerican candidate

think aoc omar talib amp linda sarsour all bernie surrogates

httpstcopezp1u0zbh"
68a5bea21ec1fa2c5e97742d,1.23715e+18,"he called on muslims to launch a jihadi on the jews
no wonder liebour invited him 

labour invites notorious islamic extremist to speak at antiracism meeting httpstconkn4lowkws"
68a5bea21ec1fa2c5e97742e,1.22645e+18,last fall my family visited solomons pools on a hike organized by gush etzion field school its rare for jews to be permitted to visit this astounding site the palestinians are ruining it it is a travesty now is the opportunity weve been waiting for to correct the mistake
68a5bea21ec1fa2c5e97742f,1.2318e+18,its blood curdling to watch the polish leader spew out this filth against the jews after polish jewry was already largely destroyed the modern rhetoric from the leftislamic alliance is exactly this rhetoric and bernie called his father a polish refugee bernie the pole
68a5bea21ec1fa2c5e977430,1.21907e+18,now do the same to all russian jews and let people live in peace and respect
68a5bea21ec1fa2c5e977431,1.2299e+18,tariqnasheed jews are more disproportionately represented in powerful places such as courts and media positions and have institutions like the adl greenblatt and splc founded by levin and morris dees in many ways jewish people have institutional privilege greater than that of whites
68a5bea21ec1fa2c5e977432,1.22229e+18,"dear antisemites
please stop telling the jews what is and is not antisemitism though you might be experts in trafficking hate you do not get to define it for us

signed
the jews"
68a5bea21ec1fa2c5e977433,1.21465e+18,thebabylonbee jews run fake news
68a5bea21ec1fa2c5e977434,1.22942e+18,the disturbing verses are in the ot which christians believe is fulfilled and superseded by the nt jews dont believe those verses should be literally applied because they were related to temple worship and the temple is gone neither mitigating factor has an analogy in islam
68a5bea21ec1fa2c5e977435,1.23935e+18,if jews had the medical wherewithal to create super diseases like this one dont you think wed start by using those powers to solve our gastrointestinal issues
68a5bea21ec1fa2c5e977436,1.23332e+18,"100 years ago

march 1 1920 arabs attack tel hai
8 jews killed jews leave village

march 3 1920 arabs attack kfar giladi
jews leave village

april 1920   arabs attack jews in jerusalem

this violence led to the creation of the haganah the seeds of the idf were planted"
68a5bea21ec1fa2c5e977437,1.25243e+18,jews trying to escape hitler were denied admission to the us during the holocaust because congressmen voted down refugee bills congressmen who vote to keep out refugees today while tweeting to remember the holocaust are even worse
68a5bea21ec1fa2c5e977438,1.25273e+18,"bill mitchell is tweeting antisemitic conspiracy theories on yomhashoah the day we remember jews killed in the holocaust the tree of life synagogue shooter killed 11 people motivated by soros conspiracy theories report to twitter
httpstcoroqmeus5ms"
68a5bea21ec1fa2c5e977439,1.25119e+18,"evil has sunk to a new low in 2020

httpstcogdpdp3o80e offered two currencies   jews  and  ash   and its founders are online users that go by the usernames  smaug hitler  and  30yearoldhimmler  

httpstco9tr647iayd"
68a5bea21ec1fa2c5e97743a,1.23197e+18,rt mairavz for me and many other israeli and american jews on the left sanders is literally a hero for saying fuck you to aipac
68a5bea21ec1fa2c5e97743b,1.21225e+18,"augustchild2 an elite bloodline from khazars which split into freemasonry1300s
jesuits1500s
zionist jews amp wahhabists1700s

which all work together as khazars referring to each other as ashkenazi jews as much as possible to form common identity

working with elite roman papal families httpstco1fhsagpxke"
68a5bea21ec1fa2c5e97743c,1.23811e+18,"a historic moment for egypt

this shabbat 200 jews from egypt now living elsewhere will pray in the restored eliyahu hanavi synagogue their childhood house of worship

ajcs andy baker addressed the gathering and affixed the synagogues mezuzah

httpstcomqhftggr7w"
68a5bea21ec1fa2c5e97743d,1.23576e+18,joelmartinrubin berniesanders he didnt seem to care about soviet jews in the 70s
68a5bea21ec1fa2c5e97743e,1.25207e+18,i m sorry i didn t realize the jews in concentration camps were binge watching tiger king and ordering 40 dollars worth of buffalo wild wings every night on uber eats
68a5bea21ec1fa2c5e97743f,1.22438e+18,fate of 697 jews from secret transport finally resolved in 1942 hundreds of jews were sent on a secret transport from hamburg and other cities to an unknown destination following extensive research the sad answer was recently found httpstcomlcyi5e0v6
68a5bea21ec1fa2c5e977440,1.25201e+18,m_jew stopantisemites nytimes cnn i have an amazing life jews just like to think their opponents are sad basement dwellers of nazi skin heads you cant comprehend that a well off well educated kid with a great family and great life can see through your lies i will expose them all
68a5bea21ec1fa2c5e977441,1.25297e+18,"vickidunnemla benedictrogers but this is not possible under the control of dictator we are like jews in nazi germany
kristallnacht httpstcox4w3m0lias"
68a5bea21ec1fa2c5e977442,1.23582e+18,mans shitted on the jews and his career lived to tell the tale top 5 off that alone httpstcogwddtvqh57
68a5bea21ec1fa2c5e977443,1.21931e+18,"never forget that it was the national socialists   nazis   who took away guns from the jews 

never again is now
virginiarally mlkday"
68a5bea21ec1fa2c5e977444,1.25551e+18,"laura loomer  mayor diblasio how come u hate jewish people

now he s trying to lock up groups of jews under the guise of  social distancing 

 it s for your safety  he says 

that s the same thing the nazis said 

plz donate 5 to laura loomer at httpstcoigp2wffhqi httpstcolbc9fhagwn"
68a5bea21ec1fa2c5e977445,1.23259e+18,rt cjwerleman what happened to the jews in germany in the 1930s is happening to muslims in india today httpstco2p6lgwm1ms
68a5bea21ec1fa2c5e977446,1.23753e+18,for jews the new delhi riots have a painfully familiar ring httpstco0bgk1s1h9f
68a5bea21ec1fa2c5e977447,1.22453e+18,islamic relief canada s senior official  the jews are the enemy of islam    acd httpstcobesbrhndsi httpstco3tgbafbzxc
68a5bea21ec1fa2c5e977448,1.22421e+18,"biggest joke of the year 

chinazi comparing themselves to jews under wwii

do they have zero selfawareness whatsoever

httpstcogtockjtz8y"
68a5bea21ec1fa2c5e977449,1.23072e+18,copsiki bethanyshondark nice way to take a totally unrelated topic and try to use it to slander 90 of jews  somehow i don t think you re here for the good faith criticisms of israeli government policy
68a5bea21ec1fa2c5e97744a,1.21686e+18,farrakhan hitler was a very great man jews are my enemy im not antisemite im antitermite httpstcobxzg5onj3b
68a5bea21ec1fa2c5e97744b,1.21428e+18,partisangirl kthopkins arabs have enough land and many countries there is only one state were jews can live in peace many muslims are always hating jews because mohammed did so
68a5bea21ec1fa2c5e97744c,1.23038e+18,"anyone who wanted to know how a genocide happensthis is how
they will logically be starved to death just like the jews in germany this is why we should not allow even one person to be put in detention centres come what may "
68a5bea21ec1fa2c5e97744d,1.21821e+18,she s a muslim iraqi american and a refugee and she doesn t divide muslims and jews i like that muslims america ilhanomar mn5
68a5bea21ec1fa2c5e97744e,1.21876e+18,"democrat backing for antisemitism is killing jews

the underlying problem is that the democrats don t oppose racism or racial nationalism they believe that under circumstances such as a jewish store in harlem or in jersey city it might be justified

httpstcozuytjekkgw"
68a5bea21ec1fa2c5e97744f,1.24728e+18,"veronicaashe the land was given to them  conditionally  as you know jews disobeyed god so many times
quran 521
o my people enter the holy land which allah has assigned to you and do not turn back from fighting in allah s cause and thus become losers"
68a5bea21ec1fa2c5e977450,1.24974e+18,13 april 1943  a transport of 2800 greek jews deported by germans from ghetto in thesaloniki arrived at the auschwitz camp during the selection ss doctors sent 1936 people to be murdered in gas chambers 500 men amp 364 women were registered in the camp as prisoners
68a5bea21ec1fa2c5e977451,1.22912e+18,who wants to tell the guy that wished cancer on obama jews are indigenous to israel alsothere are planes leaving the us daily you re free to leave berniebros antisemites
68a5bea21ec1fa2c5e977452,1.25279e+18,"today we honor the lives of the 6 million jews brutally and systematically murdered during the holocaust   and promise to fight back against the rise in antisemitism and hate 

one day we will see a future without religious bigotry holocaustremembranceday yomhashoah"
68a5bea21ec1fa2c5e977453,1.22696e+18,"response to the board of deputies of british jews
cannot imagine a white bloke trying to tell black people or brown people who represents them or that they re a danger
and why is it so often liverpool httpstcotxbjfz9c0j"
68a5bea21ec1fa2c5e977454,1.24285e+18,"jewish shopkeeper playing quran to seek gods blessings in these times
quran says that these jews know for sure that quran is from god and that prophet muhemmed is the true prophet yet their ego and arrogance force them to reject the message
here they seeks its blessings httpstcoerbmxckjwe"
68a5bea21ec1fa2c5e977455,1.25153e+18,speaking of the american civic religion and the way its used specifically to attack jews httpstcoamocnz27hg
68a5bea21ec1fa2c5e977456,1.21547e+18,"danfined h7n33n dont ask me to quote the myths i havent saved them one is the soros funds immigrants so jews fund invasion by immigration from the south so pittsburgh jews were murdered while praying

its all head spinning also scary warning for society when antisem gets this integrated"
68a5bea21ec1fa2c5e977457,1.25268e+18,"today we honor the memories of the 6 million jews who lost their lives during the holocaust

as we do so it is imperative that we never forget the lessons learned so that  never again  remains a reality holocaustremembranceday"
68a5bea21ec1fa2c5e977458,1.23901e+18,"it was only a matter of time 

jews are to blame for the corona virus"
68a5bea21ec1fa2c5e977459,1.2219e+18,"it is holocaustmemorialday 

the nazis targeted 

jews
romani people 
disabled people 
queer and trans people
people with the  wrong  political beliefs 
slavs
and others 

never again means we all have to stand together when any of us is under attack 

never again is now"
68a5bea21ec1fa2c5e97745a,1.21438e+18,fight_2_kag text88022 benshapiro dbongino hikinddov blacks are mad at jews in brooklynwhy we have muslims in brooklyn also to many illigalsjews do not harm anyone let it be jobs are everywhere
68a5bea21ec1fa2c5e97745b,1.25257e+18,tonight marks yom hashoah   the commemoration of the 6 million jews murdered during the holocaust we must continue to say neveragain to antisemitism and all forms of hate may their memories be for a blessing weremember holocaustremembrance
68a5bea21ec1fa2c5e97745c,1.24195e+18,"insane video out of syracuse as an imam preaches about gays jews and coronavirus  nygovcuomo might want to take a peak into this lunatic

thanks to memrireports for once again showcasing the bigots amongst us httpstcok88wfdx90n"
68a5bea21ec1fa2c5e97745d,1.24725e+18,"rt alanmaddison20 it would be bizarre if keir only collaborated with jews who were not socialists 
httpstcozw4hsxafuy"
68a5bea21ec1fa2c5e97745e,1.21426e+18,"the idea that jews had a tradition of political thought as well as an active political life that continued in various shapes and forms over the vast expanse of their diaspora existence is a new one   elisheva carlebach

httpstcost2nmfengv"
68a5bea21ec1fa2c5e97745f,1.22221e+18,"amnesty you call for palestinian right of return but what about the 850000 mizrahi jews ethnically cleansed by arab nations

israel took them in integrated them now you want to punish them twice by destroying israel

kuminaidoo julieverhaar joannelindc ptnassif"
68a5bea21ec1fa2c5e977460,1.23158e+18,hi jew here the nazi occupation of france lead to the murder of 72500 jews bernie sanders me and millions of other jews grew up w nearly no extended family in traumatized household because of the nazis this comment by chris matthews is disgusting httpstcol2ybnpvaii
68a5bea21ec1fa2c5e977461,1.2248e+18,ilhanmn said the terrorist agent for qatar who hates jews
68a5bea21ec1fa2c5e977462,1.23229e+18,shakeel__007 marksul44 p3ng1z berniesanders jimena_voice it wasnt the past most of these mizrahi jews were uprooted during and after israels independence so who are you to lecture us about two wrongs not making a right
68a5bea21ec1fa2c5e977463,1.24936e+18,you have jewish friends reprashida besides arielelysegold or are you paying  actors to come amp be jews to have passover with you will you be saying dayenu like millions of jews did when comradebernie dropped out just before passover started justjewit like we did  httpstcot8iv6igtms
68a5bea21ec1fa2c5e977464,1.21308e+18,rt bueti is there a crackdown against china s kaifeng jews  al bawaba httpstcougj0lolqlp
68a5bea21ec1fa2c5e977465,1.24991e+18,"you have the demashkenazi jews against traditional jewish population dems are in bed with the muslim brotherhood london cairo dc  as well as china and the commies in the eu and ukraine hence antiisrael antiamerican
all spelled out in httpstconvhkugm0ft httpstco4cgedshnav"
68a5bea21ec1fa2c5e977466,1.23336e+18,al jazeera spies on american jews to produce antiisrael propaganda film invites congress to premiere httpstcodthimvcgph
68a5bea21ec1fa2c5e977467,1.23195e+18,and because he saw it pleased the jews he proceeded further to take peter also then were the days of unleavened bread acts 123 faith bible god
68a5bea21ec1fa2c5e977468,1.21823e+18,all of us at jews for jesus wish you a peaceful and joyful shabbat jewsforjesus shabbat shabbatshalom httpstcoh8tr7ktaya
68a5bea21ec1fa2c5e977469,1.24793e+18,how does it matter that whether the muslims are right christians jews or other religions believing in savior we shall all accept the savior whether be ours or yours during this harsh section of humanity life we should pray god to send him the sooner thepromisedsaviour
68a5bea21ec1fa2c5e97746a,1.22406e+18,"2 february 1925  german jew esra jurovics was born in berlin he arrived at auschwitz in a transport of jews deported from the occupied netherlands camp no unknown he perished in the camp on 29 january 1943 at the age of 17

photo yadvashem httpstcopagp6rlrfc"
68a5bea21ec1fa2c5e97746b,1.22398e+18,rt suede_santoro moorish jews in new york city ca 1929 lost files  httpstcocvdqxgc3ed
68a5bea21ec1fa2c5e97746c,1.22989e+18,"asavagenation no
bad for the jews"
68a5bea21ec1fa2c5e97746d,1.22261e+18,sponge_clunge jtanews do u think all jews are israeli and all israelis are jews 
68a5bea21ec1fa2c5e97746e,1.22202e+18,fun fact for holocaust remembrance day this was the same tactic used to keep european jews out of the united states in the 1930s
68a5bea21ec1fa2c5e97746f,1.24586e+18,robertgsilvermn lying fantasy christian arabs comprised 80 of muslim bethlehem now only 10 it was not the jews that chased them out
68a5bea21ec1fa2c5e977470,1.21639e+18,when jews look after each other  progressives jews call it racism httpstcoon65vywlfm
68a5bea21ec1fa2c5e977471,1.23493e+18,"rt peterjhasson iran nearly triples its stockpile of enriched uranium  
ben rhodes the jews did this"
68a5bea21ec1fa2c5e977472,1.25155e+18,yangjews stopantisemites einsteinbros are you joking  fire him he made a joke about jews destroy his life you people are truly pathetic
68a5bea21ec1fa2c5e977473,1.21976e+18,"the new york times continued urging appeasement of the palestinian arabs rather than allowing europe s surviving jews to seek a new life in palestine
httpstcoktwykzkfvl"
68a5bea21ec1fa2c5e977474,1.23531e+18,"27 million jews were not murdered in concentration camps they were burned alive buried alive killed in gas vents starved drowned hung massacred

yet this is not at all in our collective memory

httpstcobxmrtibfav"
68a5bea21ec1fa2c5e977475,1.22234e+18,quotethesurface mike_n_pups breaking911 the british called the arabs and jews palestine from 20s48 there never was a real country of palestine jews have always maintained a presence in the area since it has always since biblical times been their country and home those are arabs calling themselves palestine
68a5bea21ec1fa2c5e977476,1.22244e+18, several trump fans shouted  fake news  at reporters filming them and one shouted  the media is run by jews  at a reuters photographer 
68a5bea21ec1fa2c5e977477,1.25534e+18,before you scapegoat jews nycmayor consider a public health approach that doesnt involve criminalizing anyone try housing the homeless releasing people from jail amp providing care amp treatment for our elders in nursing homes try anything but this
68a5bea21ec1fa2c5e977478,1.25277e+18,reprashida jews and gypsies right
68a5bea21ec1fa2c5e977479,1.23747e+18,the powerful moscow rabbi who wants draconian censorship of any criticism of jews httpstcorrwogxvr4o httpstcolfsoi6ciip
68a5bea21ec1fa2c5e97747a,1.24923e+18,"jews make sacrifice 13 april 2020 abomination of desolation 23 sept 2017 rev 12 sign  7 april 2020 day 927 daniel 9 27 abomination that causeth desolation
httpstcohrjokyrfql"
68a5bea21ec1fa2c5e97747b,1.22159e+18,"i m sure the nazis had their reasons to hate jews too

i m sure the kkk had their reasons to hate black people

i m sure the homophobes had their reasons to hate gay people

imagine being such a clown to think  having reasons  justifies your bigotry httpstcoyrkaechndi"
68a5bea21ec1fa2c5e97747c,1.22079e+18,canaanites amp edomites masquerading as jews amp having the world hate those with the true lineage of david they hate the people of shem  where the word semitic comes from they are not of shem 80 ashkenazi in israel are from his brother japhethgtgomergtashkenaz httpstco0yihyehdye
68a5bea21ec1fa2c5e97747d,1.22151e+18,"thread auschwitz numbers 

at least 13 million people were deported to auschwitz 11 mln jews 150k poles 23k roma 15k soviet pows amp 25k others incl almost 400 jehovas witnesses and at least 77 homosexuals around 11 million people were murdered in auschwitz 90 jews"
68a5bea21ec1fa2c5e97747e,1.21898e+18,chomsky denounced his judaism decades ago he hates jews amp israel anything he says about israel is based purely on his bigotry and hatred he is not a historian
68a5bea21ec1fa2c5e97747f,1.2253e+18,"rt ajnosimp nobody

jews in the holocaust httpstcotcxtxw16ch"
68a5bea21ec1fa2c5e977480,1.25551e+18,rt blazeoftruth nazi children s books branding jews devil in human form on sale on amazon in various languages httpstcoludf4whgt5
68a5bea21ec1fa2c5e977481,1.21943e+18,in 1933 german jews were initially disarmed but limited to local areas in 1936 the gestapo stopped issuing gun licenses to jews  in 1938 jews were banned from owning gunswe know the rest of the story httpstcowpvrggweas
68a5bea21ec1fa2c5e977482,1.23251e+18,"rt rebuild_kerala jews in 1938 in germany
muslims in 2020 in india httpstcoeiuupsuzmz"
68a5bea21ec1fa2c5e977483,1.21397e+18,"some light in this dark time

thousands of jews and thousands of allies are marching across the brooklyn bridge

chanting  no hate no fear our jewish families are welcome here 

nohatenofear 

 httpstcohqf6chod4h"
68a5bea21ec1fa2c5e977484,1.21899e+18,"jews are not people they are animals
 adolph hitler

illegal immigrants are not people they are animals
 donald trump httpstcoznh3u1nkn4"
68a5bea21ec1fa2c5e977485,1.2214e+18,asimsha04920590 spectatorindex the two harams are still not allowed for nonmuslims not only jews
68a5bea21ec1fa2c5e977486,1.25209e+18,more like they think our lives don t matter or at least black brown and gay people s lives and jews and muslims and native people to this land our lives don t matter to them they don t care if they endanger any of us they think they are invincible
68a5bea21ec1fa2c5e977487,1.21281e+18,if  gentrification  and not antisemitism is driving the attacks on orthodox jews in brooklyn why aren t we seeing any hipsters with smashed kombucha and black eyes
68a5bea21ec1fa2c5e977488,1.22368e+18,"otd 
on 1 february 1942 all the jews remaining in the ghetto   some 1500 people   were murdered  during the murder of the jews i was outside and saw everything

view the soviet report about the murder of the jews of cherven belarus httpstcocukjr1ze0w httpstcoh0kltv1vsa"
68a5bea21ec1fa2c5e977489,1.22182e+18,"today we commemorate the 6 million murdered jews and 11 million others who perished at the hands of the nazi regime during world war ii on this holocaust remembrance day

today and everyday i stand with all jews in the modern fight against antisemitism never again httpstcon9mtagnuua"
68a5bea21ec1fa2c5e97748a,1.23046e+18,johnfmiller86 can banning jews be far behind
68a5bea21ec1fa2c5e97748b,1.24972e+18,"nazis called jews  vermin  hutus called tutsis  cockroaches  catalonia s president torra called spaniards  hyenas  trump calls asylumseekers  animals 
dehumanizing people is the first step to take away their rights even their lives
httpstcow8j9ktwj61"
68a5bea21ec1fa2c5e97748c,1.22318e+18,"41 of germans say jews talk about the holocaust too much

im jewish so might as well live up to the expectations

6 million jews were murdered by germans by people like you that spoke your language and lived in your cities

nazi germany was nazi but it was also germany"
68a5bea21ec1fa2c5e97748d,1.2375e+18,listen ckchumley with aryehrabbi americasrabbi why do jews vote dem boldblunt podcast httpstcomd6djb3osl
68a5bea21ec1fa2c5e97748e,1.21754e+18,although jews were the primary targets of the nazis and collaborators nazi policies brutalized and persecuted millions of others weremember all nazi victims including gay people roma poles jehovah s witnesses those with disabilities and many more httpstcof9jbfdjnic
68a5bea21ec1fa2c5e97748f,1.2193e+18,hey vanessa dallas from virginia beach virginia my relatives were killed in the holocaust get anything about jews out of your trump bootlicking mouth jewsagainsttrump istandwithvirgina richmond2arally
68a5bea21ec1fa2c5e977490,1.23101e+18,"warning they tell us who they are when will jews amp christians listen

turkish imam muhammed korkmaz hoca

i am raising my son to be a highquality fantastic enemy of the jews and christians

i am their enemy may the curse of allah be upon them amp grant us hatred of them httpstcohnqpl6my74"
68a5bea21ec1fa2c5e977491,1.2529e+18,leighstewy its really sad to think about how many innocent kind jews died in the holocaust and susans family werent taken instead 
68a5bea21ec1fa2c5e977492,1.23804e+18,"things that arent actually to blame for coronavirus

1 the rothschilds aka jews
2 the new world order aka jews
3 the illuminati aka jews
4 the chinese aka the chinese

things that are to blame

1 evolution and no charles darwin wasnt jewish despite the beard"
68a5bea21ec1fa2c5e977493,1.21783e+18,lampshadeiguess manufacturables how about that time he paid people to hold up a sign that read death to all jews
68a5bea21ec1fa2c5e977494,1.22657e+18,lead1225 satan did everything he could to stop the spread of the gospel the jews themselves false epistles false apostles false doctrine and false religion
68a5bea21ec1fa2c5e977495,1.23898e+18,icymi the nytimes painting israeli jews as racists asks the wrong question httpstco5o9iwgv7c1
68a5bea21ec1fa2c5e977496,1.22185e+18,"it is holocaustmemorialday 

the nazis targeted 

jews
romani people 
disabled people 
queer and trans people
people with the  wrong  political beliefs 
slavs
and others 

never again means we all have to stand together when any of us is under attack 

never again is now"
68a5bea21ec1fa2c5e977497,1.22196e+18,"it is holocaustmemorialday 

the nazis targeted 

jews
romani people 
disabled people 
queer and trans people
people with the  wrong  political beliefs 
slavs
and others 

never again means we all have to stand together when any of us is under attack 

never again is now"
68a5bea21ec1fa2c5e977498,1.24907e+18,11 april 1944  a transport of 2500 greek jews deported by arrested in athens arrived at the auschwitz camp during the selection ss doctors sent 1852 people to be murdered in gas chambers 320 men amp 328 women were registered in the camp as prisoners
68a5bea21ec1fa2c5e977499,1.25288e+18,"interesting article about the influx of jews that arrived in barcelona during the wwi and then in the 1930s it seems they brought prostitution and leftwing politics both of which led to the degradation of barcelona and ultimately the spanish civil war
httpstcoggszdrzszh"
68a5bea21ec1fa2c5e97749a,1.23766e+18,"let s talk about plagues and scapegoating shall we

specifically let s look at treatment of jews during the black death see if there s anything to be learned there 

1x"
68a5bea21ec1fa2c5e97749b,1.22196e+18,fun fact for holocaust remembrance day this was the same tactic used to keep european jews out of the united states in the 1930s
68a5bea21ec1fa2c5e97749c,1.22024e+18,"disgusting official newspaper of the palestinian authority peddles antisemitic lies about the holocaust accusing jews of being khazars and claiming palestinians suffer antisemitism

source arabic httpstcora95zde1k2 httpstcohow52agwfn"
68a5bea21ec1fa2c5e97749d,1.22902e+18,osama bin laden is against all evil jews in my country we call those evil jews for illuminati but illuminati got killed and the new illuminati i have no problem with sooooo
68a5bea21ec1fa2c5e97749e,1.23631e+18,bowenbbc the bbc took part in the campaign to smear corbyn and the left and in doing so have endangered jews and emboldened fascists many jews have explained how the smears harm the fight against antisemitism
68a5bea21ec1fa2c5e97749f,1.22115e+18,rt themossadil blaming jews for an unrelated tragedy is the oldest kind of antisemitism httpstcokjhuzktjpe
68a5bea21ec1fa2c5e9774a0,1.25346e+18,"rt rawstory christians facing social distancing rules is like nazis persecuting jews religious right lawyer
 httpstcoxiq21s1wgj"
68a5bea21ec1fa2c5e9774a1,1.23908e+18,"to put things in perspective 

when jews have been ordered not to gather we have found ways to pray in secret

when told convert or die many have chosen death

when facing covid19 we have shut everything down 

please dont go to bars httpstcoiro4vvfd4h"
